date,AEGS.NS,ARTI.NS,ASHT.NS,BOB.NS,BRIT.NS,CEMI.NS,CHPC.NS,GENS.NS,GICH.NS,HEGL.NS,HLVL.NS,IMCL.NS,JAAO.NS,JKIN.NS,KAMT.NS,MDRD.BO,NALU.NS,OSGL.NS,SEAM.NS,TAJG.NS,TANE.BO,THOM.NS,TVEL.NS,VENK.NS,VSTI.NS,WHEL.NS,WIPR.NS,WRRN.BO,WSTC.NS,XPRO.NS
2005-02-22,1180607194.0,4146496696.8,7525176120.0,60763824240.0,22090039217.95,1163386980.55,31367437920.0,241312944.2,1117409619.5,4756634987.99996,10457197443.0,3213138650.0,814799999.999997,3075412306.6,532845359.999999,61271699.9999997,112721969418.6,2901943496.7,2628945000.0,4335181364.3,667232999.999998,7198333168.79999,1154035015.4,753202871.4,3451269120.0,2664256407.8,480356645442.097,955520715.999996,1871284324.0,371263750.0
2005-02-23,1125049208.4,4142856225.6,7525176119.99996,60323931689.9997,21980144468.15,1183425520.9,31211047560.0,239114193.0,1099908023.05,4879581909.29997,10167474223.8,3423986550.0,807000000.0,3071666372.0,534456787.499996,70374924.0,113430710009.4,3197274029.55,2756070000.0,4326403155.0,700032375.0,7483437328.94999,1143431324.6,768229362.6,3542376448.0,2673632379.6,478032840273.297,947495625.999997,1892741956.0,371263750.0
2005-02-24,1123415150.0,4131934812.0,7380373488.59996,60045333074.9997,22136625035.8,1249069015.15,30362071320.0,241862632.0,1128179832.7,4833224873.39997,10282156331.4,3368982750.0,825900000.0,3096014946.9,538753927.499999,66873684.0,111819935939.4,3133071739.8,2844210000.0,4331419274.6,734705999.999998,7606666492.79996,1150500451.8,763064006.249999,3433510912.0,2728407793.8,476626654539.298,954450704.0,1880225004.0,445315000.0
2005-02-25,1067857164.4,4019080204.8,3943147444.3548055,60367920944.9996,22098400775.0,1337745314.4,29416282000.0,234716690.6,1083752703.25,4871519816.09999,10064863917.0,3203971350.0,848999999.999997,3195282213.8,541976782.499997,64948001.9999997,112496461048.8,2991826702.35,2740815000.0,4325776140.05,721586249.999998,7284374833.49999,1113387534.0,758368227.749997,3433510912.0,2655373908.2,474200984148.149,918070295.999998,1866813984.0,429698750.0
2005-02-28,1120964062.4,3971754079.2,7479568991.99997,63945713684.9998,22285938554.55,1393254374.45,29885453080.0,233067627.2,1047403233.7,4998497783.99998,10173510124.2,3199387700.0,842999999.999997,3699110417.5,534456787.499997,64510347.0,113946157711.8,2966145786.45,2715390000.0,4326403155.0,685975499.999997,7214374835.09998,1117805738.5,762124850.549996,3417296896.0,2620830854.2,491567377963.049,969965877.999998,1844909318.0,446322499.999997
2005-03-01,1163449580.8,4162878817.2,7429401151.2,62626036034.9997,21978949960.0,1331065800.95,29557778040.0,231418563.8,1056827170.25,4976327027.69998,10107115219.8,3194804050.0,797999999.999996,3453751701.2,534456787.499996,62322071.9999997,110660178609.0,2863422122.85,2701830000.0,4326403155.0,709403624.999996,6922708175.09998,1100132920.5,755081182.799997,3404943360.0,2600598494.0,475185314161.95,968360860.0,1812722870.0,420631250.0
2005-03-02,1182241252.4,4366745204.39996,7479568991.99998,64209649214.9996,22154542658.05,1368378945.05,29706721240.0,230868876.0,1070289936.75,5206096683.9,11921362873.2,3222305950.0,820800000.0,3478100276.1,609656737.5,62584665.0,110917902460.2,2889103038.75,2796750000.0,4408542113.44998,744077250.0,6980312340.44998,1094831075.1,748507092.899999,3437371392.0,2601091966.2,472091705547.147,969965877.999997,1863684746.0,452871249.999999
2005-03-03,1241067354.8,4581533005.19996,7709884988.39997,66013208669.9996,22225018638.9,1282927238.5,30213128120.0,239114193.0,1082406426.6,5363307501.29999,11882404171.0,3222305950.0,840000000.0,3451878733.9,593542462.5,64335285.0,111819935939.4,2824900749.0,2805225000.0,4310100766.3,780625124.999999,6999270673.34998,1108969329.5,760716116.999998,3412664320.0,2637115436.8,490372120089.146,979595985.999996,1833733468.0,480577499.999998
2005-03-04,1302344544.8,18899873148.137573,7577624317.19999,66145176434.9996,22217851590.0,1249299343.2,31009974240.0,242412319.8,1064904830.15,5488269945.9,11917821173.0,3185636750.0,816899999.999999,3730950861.6,627919582.499997,64772940.0,112109875272.0,2799219833.1,2740815000.0,4326403155.0,819047250.0,6985416506.99997,1113387534.0,756959494.199998,3533883392.0,1239559169.8376544,506723187685.898,977455962.0,1880225004.0,482592499.999996
2005-03-07,1237799238.0,4339441670.4,7783996571.39998,69928252364.9997,22266826424.15,1284539534.85,33080284720.0,260552017.2,1042018127.1,5544704598.3,33687721796.269558,3148967550.0,834599999.999996,3832091095.8,609656737.499999,61884417.0,113108555195.4,2645134337.7,2723865000.0,1317350914.8046703,859343624.999997,6962812340.85,1112503893.1,756959494.199999,3563223040.0,2676593212.8,507374937777.347,950170655.999998,1877095766.0,464457499.999998
2005-03-08,1176522048.0,4242969183.6,7639193939.99997,69634990664.9999,22219046098.15,1369760913.35,34078204160.0,265499207.4,1047403233.7,5482223376.0,11712402561.4,3213138650.0,825900000.0,3862058572.6,614491019.999996,62584664.9999998,122740984134.0,2914783954.65,2773020000.0,2120945650.9287138,901514250.0,7042291505.69996,1149616810.9,762124850.55,3610320896.0,2685475712.4,504175497728.997,977455962.0,1909729248.0,443299999.999999
2005-03-09,1145474938.4,4159238346.0,7486410061.19999,70441460340.0,22217851590.0,1379895347.55,33162203480.0,248458885.6,1011053764.15,5280671045.99998,12063030881.2,3098547400.0,801299999.999996,3751553501.9,597839602.499998,58733301.0,119390574068.4,2786379375.15,2667930000.0,4328284199.85,945559125.0,6936562341.44999,1116038456.7,757429072.05,3582525440.0,2642050158.8,502276928909.096,938935529.999999,1902576704.0,435240000.0
2005-03-10,1120147033.2,4150137168.0,7489830595.79998,72699575429.9996,22253686834.5,4855863853.462933,33638821720.0,258353266.0,1012400040.8,5322997035.29999,12041780680.0,3103131050.0,803999999.999997,3747807567.3,604285312.499997,61096637.9999996,119744944363.8,2824900749.0,2664540000.0,4327657184.9,992415375.0,6814791510.89999,1112503893.1,754611604.949996,3918387200.0,2709162378.0,495069399129.85,973710919.999996,1880672038.0,223731637.80163136
2005-03-11,1130768412.8,3982675492.8,7349588677.2,72347661389.9999,22281160521.95,1415596195.3,33415406920.0,244611071.0,1004322380.9,5508425178.9,12009905378.2,3162718500.0,884099999.999996,3599843150.6,606971024.999996,60396389.9999997,118037523849.6,2760698459.25,2589960000.0,1857053550.548784,1041145875.0,6584374849.49996,1112503893.1,762594428.4,3840405504.0,2654386963.8,490760708704.2,970500883.999997,1903917806.0,475539999.999996
2005-03-14,1120147033.2,3949911252.0,7519475228.99996,70001567790.0,22217851590.0,1474329848.05,33460089880.0,238014817.4,1001629827.6,5754319021.49997,11885945871.2,3181053100.0,921299999.999998,3656032169.6,617713875.0,63547505.9999997,120228176584.8,2657974795.65,2595045000.0,4389104650.0,278248933.3020996,6631041515.09999,1088645588.8,753202871.399998,3710693376.0,2653893491.6,487947520348.196,958730751.999998,1875754664.0,467983749.999999
2005-03-15,1108708624.4,3813393582.0,7639193940.0,68593911629.9999,22026730286.0,1621739800.05,33124967680.0,241862632.0,1002976104.25,6018352573.79997,11521150750.6,3190220400.0,855000000.0,3742188665.4,617713875.0,62234541.0,119132850217.2,2593772505.9,2578095000.0,4389104650.0,1040208750.0,6557395683.45,1091296511.5,743341736.55,3629623296.0,2627739465.0,480356988798.399,957125733.999999,1867708052.0,453878749.999999
2005-03-16,1077661514.8,3784269812.4,7501232377.79999,68154019079.9998,22219046098.15,1783890747.25,33728187640.0,236915441.8,1035286743.85,5986104200.99999,11464483547.4,3162718500.0,838199999.999997,3809615488.2,642959572.5,60834044.9999996,122579906727.0,2593772505.9,2588265000.0,4381580470.6,992415374.999998,6524583184.19999,1096598356.9,743811314.4,1674401995.6213036,2666230296.6,479126566183.646,993506141.999999,1873072460.0,453878749.999997
2005-03-17,1083380719.2,3649572378.0,7254953886.59997,65543989949.9999,4803505992.871573,1873027702.6,33765423440.0,233067627.2,1020477700.7,5591061634.19998,11216564533.4,3084796450.0,900900000.0,3584859412.2,643496714.999997,58733300.9999999,118681833477.6,2555251132.05,2556060000.0,4264328674.95,1041145875.0,6386041520.69997,1090412870.6,734889335.249998,3728451584.0,2618856965.4,478135530747.749,963010799.999997,1788136000.0,444811249.999998
2005-03-18,1064589047.6,3594965310.0,7183122659.99998,65470674524.9998,22217851590.0,1966540890.9,33229227920.0,231418563.8,1051442063.65,5709977508.89999,11089063326.2,3066461850.0,860699999.999996,3553018968.1,620936729.999996,55757246.9999997,118263032219.4,2568091590.0,2478090000.0,4307592706.5,1092687750.0,6343020688.35,1061252720.9,726436933.949996,3741577216.0,2655373908.2,482848304644.047,961405781.999999,1818534312.0,436751249.999996
2005-03-21,1084197748.4,3598605781.2,7321084222.2,67244907809.9997,21600290876.45,2064660640.2,32789845480.0,224822310.2,1042018127.1,5707961985.59997,11081979925.8,3034376300.0,857699999.999997,3715967123.2,628993867.5,60658982.9999996,116072379484.2,2529570216.15,2486565000.0,4324522110.15,1147041000.0,6293437356.14997,1060369080.0,754611604.949996,3690618880.0,2636621964.6,481765601014.499,983876033.999996,1815852108.0,431713750.0
2005-03-22,1034358967.2,3447526226.4,7522895763.59998,63315201029.9997,20753384598.1,2136753319.85,32447276120.0,218226056.6,1002976104.25,5611216867.19997,11021771022.4,2906034100.0,821400000.0,3464989505.0,595691032.499996,59433549.0,112528676530.2,2606612963.85,2378085000.0,4326403155.0,3104650929.0553446,6236562357.45,1034743493.9,229509313.76052687,3652014080.0,2530525441.6,474800315216.699,942145565.999996,1759525824.0,425165000.0
2005-03-23,983703156.799999,3309188320.8,7137515531.99999,59400157334.9997,20313805598.9,2031032744.9,32045129480.0,207781988.4,970665464.649998,5601139250.69998,11152813929.8,2782275550.0,194347920.54662773,3345119597.8,565073909.999998,56895149.9999997,110531316683.4,2542410674.1,2291640000.0,4264955689.9,1104870375.0,6182604025.34996,989677807.999999,715167065.549997,3694479360.0,2433804890.4,462276872065.1,942145565.999996,1719292764.0,421135000.0
2005-03-24,950204959.599997,3247300310.4,7296000301.79998,60763824239.9997,20587347965.25,1930840043.15,31672771480.0,197337920.2,973358017.949997,5671682566.19998,11184689231.6,2704353500.0,775799999.999997,3759045371.1,543588209.999996,52518599.9999996,109758145129.8,2503889300.25,2152650000.0,4303830616.8,1050517125.0,6179687358.75,963168580.999997,699670996.5,3618813952.0,2427883224.0,454819091311.899,911650223.999999,1698729200.0,404511250.0
2005-03-28,941217638.399996,3407481043.2,7137515532.0,62494068270.0,20072514952.6,1906885925.95,32581325000.0,207232300.6,969319187.999999,5699899892.39999,11032396123.0,2699769850.0,788999999.999996,3629810627.4,540902497.499997,50767979.9999998,111240057274.2,2426846552.55,2266215000.0,4308846736.4,998038124.999999,6213958191.29997,949913967.499999,719393266.2,3532339200.0,2413572530.2,453239809006.049,902555122.0,1666095718.0,409548750.0
2005-03-29,894646973.999996,3238199132.4,7297140479.99997,61233042959.9997,20188382243.15,1955715472.55,31695112960.0,196788232.4,947778761.599996,5764396637.99998,10873019614.0,2617264150.0,749400000.0,3435022028.2,496856812.499999,50767980.0,108695034243.6,2208558767.4,2093325000.0,4263701660.0,948370499.999998,6212499857.99999,918102895.1,702018885.749997,3505315840.0,2349421144.2,451446401429.098,857614617.999998,1670119024.0,392925000.0
2005-03-30,925694083.599997,3311008556.4,7716726057.6,62919297734.9996,20463119117.65,2053374565.75,32469617600.0,201185734.8,959895251.449997,5818815767.09998,10752601807.2,2768524600.0,762300000.0,13465445755.428772,523713937.5,60921575.9999998,108759465206.4,2362644262.8,2162820000.0,4320133005.5,901514249.999998,6206666524.79999,934008431.299999,702958041.449998,3570171904.0,2345966838.8,443217825487.798,868849743.999997,3686588590.5491867,410556250.0
